id,date_time,feedback,performance,trip_number,age,gender,income,state
5,2024-01-26T03:23:00Z,0,51,58,56,0,91599,Pennsylvania
40,2024-01-26T21:10:00Z,1,71,61,33,0,80516,Tennessee
36,2024-01-10T23:56:00Z,1,42,68,32,0,63569,New York
28,2024-01-14T02:19:00Z,0,56,71,44,1,86118,Kentucky
26,2024-01-09T17:24:00Z,1,14,52,24,1,96667,Kentucky
46,2024-01-11T02:14:00Z,1,62,55,19,0,96357,Utah
18,2024-01-28T12:22:00Z,0,95,70,19,0,73674,Missouri
17,2024-01-27T06:17:00Z,0,51,51,39,0,28567,North Dakota
43,2024-01-29T06:27:00Z,1,11,73,56,0,38842,Mississippi
19,2024-01-24T14:01:00Z,1,14,64,31,1,36797,Colorado
41,2024-01-03T15:40:00Z,0,82,66,45,0,93206,Vermont
3,2024-01-17T20:25:00Z,1,47,68,23,0,46385,Kansas
11,2024-01-25T14:42:00Z,0,86,57,50,0,92321,Pennsylvania
31,2024-01-02T00:39:00Z,0,90,76,36,0,93546,Kentucky
40,2023-12-31T21:05:00Z,1,69,62,33,0,80516,Tennessee
44,2024-01-25T16:44:00Z,1,1,55,40,0,33301,Tennessee
42,2024-01-07T17:00:00Z,0,96,70,53,1,54838,New Hampshire
23,2024-01-12T23:01:00Z,1,55,66,40,0,73639,California
35,2024-01-25T10:15:00Z,1,75,59,40,0,87781,Nevada
49,2024-01-27T04:45:00Z,1,54,53,48,1,79221,South Carolina
49,2024-01-22T18:59:00Z,0,58,54,48,1,79221,South Carolina
23,2024-01-29T02:53:00Z,0,62,67,40,0,73639,California
39,2024-01-15T12:04:00Z,1,75,57,38,1,86191,Ohio
28,2024-01-19T11:04:00Z,1,58,72,44,1,86118,Kentucky
22,2024-01-01T20:00:00Z,0,67,63,29,1,75649,Alaska
14,2024-01-18T05:54:00Z,0,89,51,44,0,63615,Idaho
34,2024-01-12T19:06:00Z,0,79,57,43,0,64774,Illinois
29,2024-01-02T03:00:00Z,1,10,62,53,0,64899,Nevada
14,2024-01-20T15:08:00Z,0,80,52,44,0,63615,Idaho
42,2024-01-08T12:39:00Z,0,63,71,53,1,54838,New Hampshire
49,2024-01-15T11:46:00Z,0,58,55,48,1,79221,South Carolina
9,2024-01-29T03:32:00Z,1,71,65,49,1,53991,New York
4,2024-01-23T14:37:00Z,0,75,77,60,1,45192,Idaho
11,2024-01-16T18:17:00Z,1,76,58,50,0,92321,Pennsylvania
18,2024-01-08T16:00:00Z,0,70,71,19,0,73674,Missouri
6,2024-01-26T23:58:00Z,0,53,63,41,0,65944,Montana
42,2024-01-11T18:04:00Z,1,33,72,53,1,54838,New Hampshire
35,2024-01-26T14:49:00Z,1,76,60,40,0,87781,Nevada
7,2024-01-24T03:31:00Z,1,40,64,46,1,61969,California
39,2024-01-08T06:19:00Z,1,56,58,38,1,86191,Ohio
12,2024-01-21T15:37:00Z,0,83,62,25,1,67387,North Dakota
22,2024-01-26T07:52:00Z,0,74,64,29,1,75649,Alaska
31,2024-01-11T07:38:00Z,1,35,77,36,0,93546,Kentucky
25,2024-01-21T17:26:00Z,0,100,70,19,0,84167,Minnesota
23,2024-01-27T13:01:00Z,0,98,68,40,0,73639,California
30,2024-01-25T09:05:00Z,0,75,76,25,1,66548,Ohio
6,2024-01-01T19:30:00Z,0,97,64,41,0,65944,Montana
2,2024-01-03T18:26:00Z,0,88,69,33,0,92124,Vermont
13,2024-01-12T14:53:00Z,0,85,70,39,1,37496,Tennessee
1,2024-01-24T22:11:00Z,0,43,60,53,1,88473,Rhode Island
49,2024-01-18T00:49:00Z,0,94,56,48,1,79221,South Carolina
17,2024-01-06T03:36:00Z,0,53,52,39,0,28567,North Dakota
9,2024-01-19T18:20:00Z,0,74,66,49,1,53991,New York
33,2024-01-18T02:33:00Z,0,85,61,27,0,92559,New Mexico
17,2024-01-30T11:45:00Z,0,85,53,39,0,28567,North Dakota
46,2024-01-26T15:13:00Z,1,78,56,19,0,96357,Utah
9,2024-01-25T21:13:00Z,0,46,67,49,1,53991,New York
43,2024-01-28T02:29:00Z,0,82,74,56,0,38842,Mississippi
43,2024-01-22T04:43:00Z,1,68,75,56,0,38842,Mississippi
25,2024-01-12T21:47:00Z,1,75,71,19,0,84167,Minnesota
27,2024-01-11T20:07:00Z,1,4,55,36,1,24327,Indiana
35,2024-01-25T20:59:00Z,0,85,61,40,0,87781,Nevada
42,2024-01-04T02:50:00Z,1,73,73,53,1,54838,New Hampshire
17,2024-01-05T11:03:00Z,0,95,54,39,0,28567,North Dakota
32,2024-01-12T12:36:00Z,0,80,61,31,1,68102,Montana
3,2024-01-08T21:37:00Z,1,47,69,23,0,46385,Kansas
49,2023-12-31T16:43:00Z,1,76,57,48,1,79221,South Carolina
11,2024-01-23T19:21:00Z,1,31,59,50,0,92321,Pennsylvania
26,2024-01-13T01:01:00Z,1,12,53,24,1,96667,Kentucky
27,2024-01-08T18:27:00Z,0,48,56,36,1,24327,Indiana
9,2024-01-29T23:03:00Z,0,55,68,49,1,53991,New York
16,2024-01-07T16:43:00Z,1,56,64,58,1,96946,Nevada
12,2024-01-09T20:10:00Z,0,61,63,25,1,67387,North Dakota
44,2024-01-20T05:28:00Z,0,52,56,40,0,33301,Tennessee
16,2024-01-06T19:31:00Z,1,42,65,58,1,96946,Nevada
11,2024-01-28T23:27:00Z,0,46,60,50,0,92321,Pennsylvania
19,2024-01-01T08:51:00Z,1,53,65,31,1,36797,Colorado
24,2023-12-31T22:20:00Z,1,42,77,59,0,85523,South Carolina
3,2024-01-13T04:35:00Z,1,79,70,23,0,46385,Kansas
41,2024-01-10T18:29:00Z,0,89,67,45,0,93206,Vermont
49,2024-01-08T08:36:00Z,1,31,58,48,1,79221,South Carolina
23,2024-01-16T18:42:00Z,1,28,69,40,0,73639,California
28,2024-01-23T23:25:00Z,1,76,73,44,1,86118,Kentucky
35,2024-01-20T19:07:00Z,1,30,62,40,0,87781,Nevada
36,2024-01-29T16:10:00Z,0,40,69,32,0,63569,New York
47,2024-01-30T09:02:00Z,0,52,53,55,1,30788,South Carolina
49,2024-01-19T03:05:00Z,1,12,59,48,1,79221,South Carolina
2,2024-01-24T01:55:00Z,1,76,70,33,0,92124,Vermont
48,2024-01-02T18:33:00Z,0,73,55,42,1,96762,California
30,2024-01-23T09:09:00Z,1,11,77,25,1,66548,Ohio
2,2024-01-16T15:35:00Z,1,1,71,33,0,92124,Vermont
18,2024-01-11T23:46:00Z,1,50,72,19,0,73674,Missouri
45,2024-01-15T04:44:00Z,0,43,57,23,0,61389,Georgia
10,2024-01-13T19:22:00Z,0,63,64,47,0,41808,Nebraska
20,2024-01-05T07:14:00Z,1,44,62,51,1,65746,New Hampshire
43,2024-01-20T17:44:00Z,1,51,76,56,0,38842,Mississippi
43,2024-01-05T21:43:00Z,1,34,77,56,0,38842,Mississippi
20,2024-01-25T03:19:00Z,0,50,63,51,1,65746,New Hampshire
7,2024-01-07T23:27:00Z,0,95,65,46,1,61969,California
22,2024-01-16T16:58:00Z,1,42,65,29,1,75649,Alaska
7,2024-01-26T03:03:00Z,0,86,66,46,1,61969,California
29,2024-01-12T20:55:00Z,0,50,63,53,0,64899,Nevada
35,2024-01-04T07:12:00Z,1,66,63,40,0,87781,Nevada
45,2024-01-10T12:47:00Z,0,78,58,23,0,61389,Georgia
9,2024-01-17T19:49:00Z,0,52,69,49,1,53991,New York
12,2024-01-28T10:52:00Z,1,8,64,25,1,67387,North Dakota
20,2024-01-08T20:38:00Z,0,87,64,51,1,65746,New Hampshire
21,2024-01-04T01:25:00Z,0,99,65,28,1,33000,South Dakota
23,2024-01-16T04:17:00Z,1,6,70,40,0,73639,California
24,2024-01-28T20:46:00Z,1,79,78,59,0,85523,South Carolina
49,2024-01-06T13:44:00Z,1,61,60,48,1,79221,South Carolina
18,2024-01-29T13:35:00Z,1,31,73,19,0,73674,Missouri
8,2024-01-15T23:11:00Z,0,76,73,44,0,24598,Montana
11,2024-01-04T03:47:00Z,1,12,61,50,0,92321,Pennsylvania
23,2024-01-14T23:47:00Z,1,42,71,40,0,73639,California
18,2024-01-11T21:41:00Z,1,31,74,19,0,73674,Missouri
3,2024-01-24T06:40:00Z,1,12,71,23,0,46385,Kansas
45,2024-01-22T18:35:00Z,0,42,59,23,0,61389,Georgia
15,2024-01-11T22:49:00Z,1,5,69,54,0,90068,Kentucky
32,2024-01-23T21:46:00Z,1,23,62,31,1,68102,Montana
4,2024-01-09T23:06:00Z,0,46,78,60,1,45192,Idaho
30,2024-01-30T08:21:00Z,1,75,78,25,1,66548,Ohio
17,2024-01-12T03:57:00Z,0,92,55,39,0,28567,North Dakota
46,2024-01-11T00:03:00Z,1,63,57,19,0,96357,Utah
8,2024-01-20T10:49:00Z,0,42,74,44,0,24598,Montana
45,2024-01-08T18:15:00Z,1,58,60,23,0,61389,Georgia
2,2024-01-04T03:12:00Z,1,53,72,33,0,92124,Vermont
13,2024-01-07T14:44:00Z,1,35,71,39,1,37496,Tennessee
44,2024-01-05T23:50:00Z,0,93,57,40,0,33301,Tennessee
26,2024-01-25T00:08:00Z,0,94,54,24,1,96667,Kentucky
29,2023-12-31T17:46:00Z,0,93,64,53,0,64899,Nevada
23,2024-01-20T15:56:00Z,0,71,72,40,0,73639,California
19,2024-01-26T23:53:00Z,0,75,66,31,1,36797,Colorado
15,2024-01-06T19:01:00Z,0,72,70,54,0,90068,Kentucky
29,2024-01-01T16:39:00Z,1,33,65,53,0,64899,Nevada
25,2024-01-13T20:49:00Z,0,82,72,19,0,84167,Minnesota
42,2024-01-16T10:08:00Z,1,67,74,53,1,54838,New Hampshire
20,2024-01-05T16:20:00Z,0,99,65,51,1,65746,New Hampshire
34,2024-01-30T05:22:00Z,1,17,58,43,0,64774,Illinois
49,2024-01-03T21:32:00Z,0,96,61,48,1,79221,South Carolina
38,2024-01-27T23:39:00Z,1,6,53,45,0,73607,North Dakota
42,2024-01-06T02:16:00Z,0,98,75,53,1,54838,New Hampshire
41,2024-01-07T09:43:00Z,0,58,68,45,0,93206,Vermont
18,2024-01-15T00:41:00Z,0,79,75,19,0,73674,Missouri
40,2024-01-23T15:46:00Z,0,43,63,33,0,80516,Tennessee
6,2024-01-20T10:12:00Z,1,9,65,41,0,65944,Montana
40,2024-01-25T08:52:00Z,0,92,64,33,0,80516,Tennessee
31,2024-01-01T18:53:00Z,1,67,78,36,0,93546,Kentucky
24,2024-01-25T05:04:00Z,0,77,79,59,0,85523,South Carolina
19,2024-01-08T02:11:00Z,1,13,67,31,1,36797,Colorado
40,2024-01-30T01:00:00Z,1,41,65,33,0,80516,Tennessee
32,2024-01-23T11:38:00Z,0,77,63,31,1,68102,Montana
32,2024-01-12T15:46:00Z,1,75,64,31,1,68102,Montana
8,2024-01-03T14:02:00Z,0,65,75,44,0,24598,Montana
14,2024-01-23T15:13:00Z,0,46,53,44,0,63615,Idaho
50,2024-01-01T11:10:00Z,0,67,62,42,1,59292,Nebraska
25,2024-01-12T03:47:00Z,0,68,73,19,0,84167,Minnesota
48,2024-01-01T16:49:00Z,0,47,56,42,1,96762,California
5,2024-01-12T15:20:00Z,0,72,59,56,0,91599,Pennsylvania
37,2024-01-28T13:36:00Z,1,8,55,19,1,40106,Kentucky
6,2024-01-06T16:25:00Z,1,72,66,41,0,65944,Montana
12,2024-01-19T22:20:00Z,1,59,65,25,1,67387,North Dakota
45,2024-01-27T11:14:00Z,0,93,61,23,0,61389,Georgia
24,2024-01-27T15:58:00Z,0,81,80,59,0,85523,South Carolina
21,2024-01-02T03:19:00Z,0,80,66,28,1,33000,South Dakota
44,2024-01-13T22:48:00Z,0,66,58,40,0,33301,Tennessee
35,2024-01-28T10:21:00Z,1,18,64,40,0,87781,Nevada
21,2024-01-17T12:05:00Z,0,80,67,28,1,33000,South Dakota
16,2024-01-28T21:33:00Z,1,22,66,58,1,96946,Nevada
29,2024-01-02T12:59:00Z,1,50,66,53,0,64899,Nevada
8,2024-01-18T05:40:00Z,1,63,76,44,0,24598,Montana
32,2024-01-15T06:28:00Z,0,100,65,31,1,68102,Montana
14,2024-01-21T12:03:00Z,0,93,54,44,0,63615,Idaho
4,2024-01-07T16:13:00Z,0,97,79,60,1,45192,Idaho
5,2024-01-23T08:30:00Z,1,30,60,56,0,91599,Pennsylvania
5,2024-01-04T12:28:00Z,0,98,61,56,0,91599,Pennsylvania
42,2024-01-05T20:43:00Z,0,100,76,53,1,54838,New Hampshire
19,2024-01-18T06:56:00Z,1,80,68,31,1,36797,Colorado
11,2024-01-21T08:45:00Z,0,83,62,50,0,92321,Pennsylvania
18,2024-01-14T10:37:00Z,0,99,76,19,0,73674,Missouri
17,2024-01-09T03:41:00Z,1,5,56,39,0,28567,North Dakota
15,2024-01-05T09:25:00Z,1,32,71,54,0,90068,Kentucky
8,2024-01-17T06:10:00Z,1,49,77,44,0,24598,Montana
9,2024-01-26T09:50:00Z,0,74,70,49,1,53991,New York
6,2024-01-18T02:41:00Z,1,10,67,41,0,65944,Montana
12,2024-01-12T16:47:00Z,0,72,66,25,1,67387,North Dakota
45,2024-01-24T11:24:00Z,1,48,62,23,0,61389,Georgia
42,2024-01-27T05:17:00Z,1,46,77,53,1,54838,New Hampshire
7,2024-01-20T21:05:00Z,0,83,67,46,1,61969,California
20,2024-01-01T16:06:00Z,0,81,66,51,1,65746,New Hampshire
5,2024-01-04T05:29:00Z,1,54,62,56,0,91599,Pennsylvania
38,2024-01-15T18:57:00Z,0,45,54,45,0,73607,North Dakota
14,2024-01-25T21:39:00Z,0,47,55,44,0,63615,Idaho
22,2024-01-02T11:11:00Z,0,80,66,29,1,75649,Alaska
26,2024-01-22T22:23:00Z,0,51,55,24,1,96667,Kentucky
32,2024-01-15T19:54:00Z,1,79,66,31,1,68102,Montana
39,2024-01-15T21:24:00Z,0,82,59,38,1,86191,Ohio
43,2024-01-25T22:30:00Z,0,53,78,56,0,38842,Mississippi
3,2024-01-18T08:42:00Z,0,57,72,23,0,46385,Kansas
15,2024-01-15T03:24:00Z,0,55,72,54,0,90068,Kentucky
4,2024-01-23T01:24:00Z,1,24,80,60,1,45192,Idaho
23,2024-01-19T19:03:00Z,1,46,73,40,0,73639,California
8,2024-01-04T13:47:00Z,0,59,78,44,0,24598,Montana
45,2024-01-13T20:09:00Z,0,98,63,23,0,61389,Georgia
5,2024-01-10T19:59:00Z,0,95,63,56,0,91599,Pennsylvania
13,2024-01-24T03:59:00Z,0,92,72,39,1,37496,Tennessee
41,2024-01-05T05:11:00Z,1,73,69,45,0,93206,Vermont
41,2024-01-01T06:59:00Z,1,63,70,45,0,93206,Vermont
44,2024-01-17T08:17:00Z,1,16,59,40,0,33301,Tennessee
5,2024-01-03T06:59:00Z,0,87,64,56,0,91599,Pennsylvania
7,2024-01-04T22:18:00Z,0,77,68,46,1,61969,California
37,2024-01-03T20:42:00Z,0,63,56,19,1,40106,Kentucky
29,2024-01-18T00:15:00Z,0,85,67,53,0,64899,Nevada
41,2024-01-22T06:40:00Z,0,53,71,45,0,93206,Vermont
48,2024-01-24T16:29:00Z,0,49,57,42,1,96762,California
19,2024-01-24T19:25:00Z,1,6,69,31,1,36797,Colorado
16,2024-01-28T01:28:00Z,1,28,67,58,1,96946,Nevada
44,2024-01-06T13:30:00Z,1,52,60,40,0,33301,Tennessee
13,2024-01-27T14:16:00Z,1,74,73,39,1,37496,Tennessee
6,2024-01-03T06:44:00Z,1,14,68,41,0,65944,Montana
49,2024-01-25T15:15:00Z,1,24,62,48,1,79221,South Carolina
1,2024-01-30T14:27:00Z,0,45,61,53,1,88473,Rhode Island
31,2024-01-20T13:52:00Z,1,79,79,36,0,93546,Kentucky
33,2024-01-03T06:53:00Z,1,75,62,27,0,92559,New Mexico
44,2024-01-16T01:22:00Z,0,50,61,40,0,33301,Tennessee
26,2024-01-02T10:47:00Z,0,72,56,24,1,96667,Kentucky
37,2024-01-13T22:21:00Z,1,42,57,19,1,40106,Kentucky
21,2023-12-31T17:34:00Z,1,70,68,28,1,33000,South Dakota
22,2024-01-04T11:17:00Z,1,65,67,29,1,75649,Alaska
23,2024-01-26T11:25:00Z,0,52,74,40,0,73639,California
41,2024-01-09T11:59:00Z,0,90,72,45,0,93206,Vermont
30,2024-01-09T01:24:00Z,1,70,79,25,1,66548,Ohio
32,2023-12-31T19:08:00Z,1,19,67,31,1,68102,Montana
14,2024-01-07T23:03:00Z,1,24,56,44,0,63615,Idaho
7,2024-01-17T17:32:00Z,1,2,69,46,1,61969,California
48,2024-01-25T12:25:00Z,1,34,58,42,1,96762,California
5,2024-01-03T04:11:00Z,0,54,65,56,0,91599,Pennsylvania
41,2024-01-03T20:01:00Z,1,10,73,45,0,93206,Vermont
46,2024-01-30T10:05:00Z,1,10,58,19,0,96357,Utah
21,2024-01-11T06:11:00Z,1,61,69,28,1,33000,South Dakota
33,2024-01-26T21:25:00Z,0,52,63,27,0,92559,New Mexico
43,2024-01-13T08:02:00Z,0,71,79,56,0,38842,Mississippi
39,2024-01-07T01:49:00Z,0,40,60,38,1,86191,Ohio
5,2024-01-28T18:41:00Z,0,84,66,56,0,91599,Pennsylvania
46,2024-01-01T13:03:00Z,0,41,59,19,0,96357,Utah
9,2024-01-03T21:53:00Z,1,39,71,49,1,53991,New York
4,2024-01-04T22:20:00Z,1,28,81,60,1,45192,Idaho
29,2024-01-28T08:10:00Z,0,73,68,53,0,64899,Nevada
9,2024-01-21T18:59:00Z,0,56,72,49,1,53991,New York
37,2024-01-07T19:26:00Z,1,28,58,19,1,40106,Kentucky
14,2024-01-09T02:20:00Z,0,52,57,44,0,63615,Idaho
36,2024-01-16T14:46:00Z,1,21,70,32,0,63569,New York
39,2024-01-22T06:32:00Z,1,64,61,38,1,86191,Ohio
26,2024-01-03T07:11:00Z,0,61,57,24,1,96667,Kentucky
2,2024-01-05T03:28:00Z,0,79,73,33,0,92124,Vermont
4,2024-01-16T03:49:00Z,0,75,82,60,1,45192,Idaho
13,2024-01-05T10:03:00Z,0,53,74,39,1,37496,Tennessee
33,2024-01-08T18:47:00Z,0,46,64,27,0,92559,New Mexico
42,2024-01-20T13:14:00Z,0,49,78,53,1,54838,New Hampshire
11,2024-01-23T05:37:00Z,1,51,63,50,0,92321,Pennsylvania
25,2024-01-09T16:06:00Z,1,40,74,19,0,84167,Minnesota
45,2024-01-15T03:26:00Z,1,18,64,23,0,61389,Georgia
10,2024-01-18T13:34:00Z,0,71,65,47,0,41808,Nebraska
36,2024-01-27T21:08:00Z,0,50,71,32,0,63569,New York
35,2024-01-28T11:14:00Z,0,75,65,40,0,87781,Nevada
41,2024-01-21T09:06:00Z,0,80,74,45,0,93206,Vermont
17,2024-01-22T18:17:00Z,1,52,57,39,0,28567,North Dakota
2,2024-01-18T08:12:00Z,0,98,74,33,0,92124,Vermont
32,2024-01-08T22:30:00Z,1,56,68,31,1,68102,Montana
3,2024-01-18T17:00:00Z,1,18,73,23,0,46385,Kansas
36,2024-01-17T06:05:00Z,0,54,72,32,0,63569,New York
49,2024-01-12T20:41:00Z,0,98,63,48,1,79221,South Carolina
11,2024-01-04T01:17:00Z,0,48,64,50,0,92321,Pennsylvania
27,2024-01-17T05:41:00Z,1,71,57,36,1,24327,Indiana
27,2024-01-04T19:22:00Z,1,65,58,36,1,24327,Indiana
25,2024-01-21T05:02:00Z,1,54,75,19,0,84167,Minnesota
2,2024-01-13T02:43:00Z,0,67,75,33,0,92124,Vermont
29,2024-01-28T02:18:00Z,1,12,69,53,0,64899,Nevada
43,2024-01-05T17:21:00Z,1,29,80,56,0,38842,Mississippi
48,2024-01-23T02:53:00Z,1,51,59,42,1,96762,California
31,2024-01-26T18:44:00Z,1,3,80,36,0,93546,Kentucky
39,2024-01-27T12:08:00Z,1,70,62,38,1,86191,Ohio
45,2024-01-06T20:59:00Z,0,87,65,23,0,61389,Georgia
46,2024-01-16T17:40:00Z,0,67,60,19,0,96357,Utah
10,2024-01-30T04:26:00Z,0,86,66,47,0,41808,Nebraska
5,2024-01-02T21:40:00Z,0,42,67,56,0,91599,Pennsylvania
4,2024-01-02T00:30:00Z,0,90,83,60,1,45192,Idaho
13,2024-01-01T22:45:00Z,0,83,75,39,1,37496,Tennessee
50,2024-01-02T17:45:00Z,1,42,63,42,1,59292,Nebraska
37,2024-01-06T03:46:00Z,0,48,59,19,1,40106,Kentucky
44,2024-01-24T08:36:00Z,1,61,62,40,0,33301,Tennessee
1,2024-01-27T05:31:00Z,0,95,62,53,1,88473,Rhode Island
49,2024-01-16T17:43:00Z,1,19,64,48,1,79221,South Carolina
5,2024-01-20T21:55:00Z,1,51,68,56,0,91599,Pennsylvania
3,2024-01-07T18:59:00Z,1,69,74,23,0,46385,Kansas
3,2024-01-25T03:08:00Z,1,77,75,23,0,46385,Kansas
46,2024-01-20T23:47:00Z,0,80,61,19,0,96357,Utah
47,2024-01-27T08:27:00Z,1,80,54,55,1,30788,South Carolina
40,2024-01-05T17:04:00Z,1,78,66,33,0,80516,Tennessee
32,2024-01-21T07:21:00Z,0,84,69,31,1,68102,Montana
1,2024-01-24T11:28:00Z,0,97,63,53,1,88473,Rhode Island
46,2024-01-10T04:58:00Z,1,22,62,19,0,96357,Utah
35,2024-01-28T18:46:00Z,0,100,66,40,0,87781,Nevada
3,2024-01-12T22:53:00Z,1,49,76,23,0,46385,Kansas
37,2024-01-23T10:35:00Z,0,79,60,19,1,40106,Kentucky
2,2024-01-15T13:26:00Z,1,73,76,33,0,92124,Vermont
47,2024-01-02T19:41:00Z,1,76,55,55,1,30788,South Carolina
39,2024-01-07T07:21:00Z,0,57,63,38,1,86191,Ohio
22,2024-01-27T01:44:00Z,1,29,68,29,1,75649,Alaska
41,2024-01-26T00:40:00Z,1,70,75,45,0,93206,Vermont
13,2024-01-07T23:12:00Z,1,55,76,39,1,37496,Tennessee
50,2024-01-17T11:37:00Z,0,45,64,42,1,59292,Nebraska
35,2024-01-06T01:17:00Z,0,40,67,40,0,87781,Nevada
31,2024-01-05T19:12:00Z,0,45,81,36,0,93546,Kentucky
42,2024-01-07T02:49:00Z,1,33,79,53,1,54838,New Hampshire
41,2024-01-11T23:34:00Z,0,72,76,45,0,93206,Vermont
42,2024-01-20T11:45:00Z,1,69,80,53,1,54838,New Hampshire
38,2024-01-27T13:18:00Z,1,20,55,45,0,73607,North Dakota
10,2024-01-15T04:21:00Z,1,27,67,47,0,41808,Nebraska
15,2024-01-23T08:22:00Z,0,47,73,54,0,90068,Kentucky
48,2024-01-27T20:25:00Z,0,61,60,42,1,96762,California
9,2024-01-17T05:18:00Z,0,58,73,49,1,53991,New York
18,2024-01-12T04:13:00Z,1,11,77,19,0,73674,Missouri
18,2024-01-04T23:54:00Z,1,47,78,19,0,73674,Missouri
36,2024-01-24T12:28:00Z,1,41,73,32,0,63569,New York
47,2024-01-07T09:26:00Z,0,84,56,55,1,30788,South Carolina
6,2024-01-13T12:54:00Z,0,59,69,41,0,65944,Montana
4,2024-01-03T11:20:00Z,0,85,84,60,1,45192,Idaho
19,2024-01-04T17:45:00Z,1,29,70,31,1,36797,Colorado
3,2024-01-09T17:13:00Z,0,94,77,23,0,46385,Kansas
18,2024-01-21T16:49:00Z,1,39,79,19,0,73674,Missouri
11,2024-01-06T22:35:00Z,1,79,65,50,0,92321,Pennsylvania
47,2024-01-08T17:34:00Z,0,79,57,55,1,30788,South Carolina
45,2024-01-23T23:27:00Z,1,35,66,23,0,61389,Georgia
47,2024-01-03T15:51:00Z,1,65,58,55,1,30788,South Carolina
18,2024-01-24T09:24:00Z,0,60,80,19,0,73674,Missouri
12,2024-01-05T21:54:00Z,1,1,67,25,1,67387,North Dakota
23,2024-01-07T17:05:00Z,0,81,75,40,0,73639,California
12,2024-01-29T06:59:00Z,0,99,68,25,1,67387,North Dakota
45,2024-01-08T14:15:00Z,1,2,67,23,0,61389,Georgia
7,2024-01-21T11:02:00Z,0,81,70,46,1,61969,California
42,2024-01-02T00:17:00Z,0,92,81,53,1,54838,New Hampshire
24,2024-01-02T10:53:00Z,1,20,81,59,0,85523,South Carolina
7,2024-01-04T09:42:00Z,0,50,71,46,1,61969,California
22,2024-01-03T19:43:00Z,0,52,69,29,1,75649,Alaska
17,2024-01-24T13:26:00Z,0,95,58,39,0,28567,North Dakota
7,2024-01-25T12:36:00Z,0,63,72,46,1,61969,California
27,2024-01-14T03:56:00Z,0,46,59,36,1,24327,Indiana
47,2024-01-15T06:55:00Z,1,39,59,55,1,30788,South Carolina
22,2024-01-04T09:51:00Z,1,14,70,29,1,75649,Alaska
8,2024-01-04T00:05:00Z,1,63,79,44,0,24598,Montana
24,2024-01-13T22:43:00Z,0,77,82,59,0,85523,South Carolina
6,2024-01-03T05:37:00Z,0,51,70,41,0,65944,Montana
49,2024-01-12T10:53:00Z,1,40,65,48,1,79221,South Carolina
33,2024-01-04T09:39:00Z,0,47,65,27,0,92559,New Mexico
23,2024-01-03T21:44:00Z,1,48,76,40,0,73639,California
25,2024-01-03T04:32:00Z,1,11,76,19,0,84167,Minnesota
1,2024-01-15T22:37:00Z,0,79,64,53,1,88473,Rhode Island
41,2024-01-24T08:48:00Z,0,61,77,45,0,93206,Vermont
40,2024-01-06T19:43:00Z,1,42,67,33,0,80516,Tennessee
34,2024-01-21T17:51:00Z,1,54,59,43,0,64774,Illinois
3,2024-01-26T05:48:00Z,1,51,78,23,0,46385,Kansas
29,2024-01-23T20:24:00Z,1,62,70,53,0,64899,Nevada
48,2024-01-02T19:39:00Z,1,66,61,42,1,96762,California
24,2024-01-07T11:37:00Z,0,50,83,59,0,85523,South Carolina
36,2024-01-09T15:06:00Z,1,27,74,32,0,63569,New York
16,2024-01-06T19:44:00Z,0,65,68,58,1,96946,Nevada
44,2024-01-01T07:00:00Z,1,5,63,40,0,33301,Tennessee
3,2024-01-11T08:49:00Z,1,37,79,23,0,46385,Kansas
18,2024-01-11T20:29:00Z,1,19,81,19,0,73674,Missouri
32,2024-01-20T05:48:00Z,1,5,70,31,1,68102,Montana
14,2024-01-11T06:10:00Z,1,2,58,44,0,63615,Idaho
37,2024-01-16T03:53:00Z,0,56,61,19,1,40106,Kentucky
39,2024-01-04T15:11:00Z,0,52,64,38,1,86191,Ohio
46,2024-01-14T18:49:00Z,0,52,63,19,0,96357,Utah
47,2024-01-19T01:27:00Z,0,42,60,55,1,30788,South Carolina
19,2024-01-14T16:56:00Z,1,49,71,31,1,36797,Colorado
7,2024-01-20T20:23:00Z,0,85,73,46,1,61969,California
8,2024-01-04T06:21:00Z,0,49,80,44,0,24598,Montana
35,2024-01-13T04:42:00Z,0,70,68,40,0,87781,Nevada
46,2024-01-17T09:59:00Z,1,63,64,19,0,96357,Utah
33,2024-01-20T18:27:00Z,1,12,66,27,0,92559,New Mexico
8,2024-01-05T07:34:00Z,0,96,81,44,0,24598,Montana
47,2024-01-21T00:10:00Z,1,19,61,55,1,30788,South Carolina
6,2024-01-01T01:06:00Z,1,32,71,41,0,65944,Montana
48,2024-01-01T17:37:00Z,0,58,62,42,1,96762,California
32,2024-01-23T09:31:00Z,1,34,71,31,1,68102,Montana
22,2024-01-15T06:01:00Z,0,95,71,29,1,75649,Alaska
16,2024-01-11T13:54:00Z,0,52,69,58,1,96946,Nevada
27,2024-01-25T01:53:00Z,1,24,60,36,1,24327,Indiana
8,2024-01-15T23:21:00Z,0,99,82,44,0,24598,Montana
26,2024-01-06T11:17:00Z,1,73,58,24,1,96667,Kentucky
13,2023-12-31T22:47:00Z,0,98,77,39,1,37496,Tennessee
34,2024-01-24T10:30:00Z,1,71,60,43,0,64774,Illinois
42,2024-01-27T00:30:00Z,0,53,82,53,1,54838,New Hampshire
45,2024-01-11T10:23:00Z,1,57,68,23,0,61389,Georgia
